word,War_and_Peace_count,War_and_Peace_per10k,Anna_Karenina_count,Anna_Karenina_per10k
campstool,3,0.10020776409756228,0,0.0
aspens,0,0.0,3,0.17429598944928276
orphanage,1,0.03340258803252076,0,0.0
pushing,30,1.0020776409756227,5,0.2904933157488046
vanquish,3,0.10020776409756228,0,0.0
fainthearted,1,0.03340258803252076,0,0.0
listening,85,2.8392199827642646,55,3.195426473236851
fais,0,0.0,2,0.11619732629952186
affect,6,0.20041552819512456,10,0.5809866314976092
depression,12,0.40083105639024913,5,0.2904933157488046
limonade,2,0.06680517606504152,0,0.0
dawn,19,0.6346491726178944,6,0.3485919788985655
spoonfuls,1,0.03340258803252076,0,0.0
passe,1,0.03340258803252076,0,0.0
infamous,2,0.06680517606504152,3,0.17429598944928276
vegetables,0,0.0,2,0.11619732629952186
distribution,10,0.3340258803252076,1,0.05809866314976093
caution,3,0.10020776409756228,3,0.17429598944928276
skim,0,0.0,1,0.05809866314976093
ruby,1,0.03340258803252076,0,0.0
sturgeon,0,0.0,1,0.05809866314976093
secret,40,1.3361035213008303,25,1.452466578744023
keeper,5,0.1670129401626038,6,0.3485919788985655
rash,1,0.03340258803252076,0,0.0
prescribe,0,0.0,1,0.05809866314976093
smile,416,13.895476621528637,329,19.114460176271344
client,0,0.0,2,0.11619732629952186
fulfill,17,0.5678439965528529,0,0.0
proficient,0,0.0,1,0.05809866314976093
dimness,1,0.03340258803252076,0,0.0
steppe,3,0.10020776409756228,2,0.11619732629952186
invariable,3,0.10020776409756228,4,0.2323946525990437
saturated,2,0.06680517606504152,1,0.05809866314976093
arrogant,2,0.06680517606504152,0,0.0
withdrawn,10,0.3340258803252076,1,0.05809866314976093
tzki,1,0.03340258803252076,0,0.0
reality,26,0.8684672888455398,23,1.3362692524445012
poet,1,0.03340258803252076,3,0.17429598944928276
charmante,3,0.10020776409756228,2,0.11619732629952186
direction,74,2.471791514406536,38,2.207749199690915
mechanician,0,0.0,4,0.2323946525990437
indolently,3,0.10020776409756228,0,0.0
slamming,2,0.06680517606504152,3,0.17429598944928276
sundays,5,0.1670129401626038,0,0.0
decays,1,0.03340258803252076,0,0.0
flavor,2,0.06680517606504152,2,0.11619732629952186
silver,26,0.8684672888455398,12,0.697183957797131
dio,1,0.03340258803252076,0,0.0
detain,5,0.1670129401626038,0,0.0
virulence,2,0.06680517606504152,0,0.0
conveyed,8,0.2672207042601661,1,0.05809866314976093
advantageously,3,0.10020776409756228,0,0.0
napkins,1,0.03340258803252076,3,0.17429598944928276
moscow's,4,0.13361035213008304,0,0.0
valves,2,0.06680517606504152,0,0.0
feign,0,0.0,1,0.05809866314976093
regulations,9,0.3006232922926868,0,0.0
licieux,0,0.0,1,0.05809866314976093
distracted,7,0.2338181162276453,5,0.2904933157488046
tread,7,0.2338181162276453,4,0.2323946525990437
fraction,0,0.0,1,0.05809866314976093
count's,69,2.3047785742439326,2,0.11619732629952186
chante,1,0.03340258803252076,0,0.0
extended,18,0.6012465845853736,1,0.05809866314976093
deeply,31,1.0354802290081435,14,0.8133812840966529
frieze,10,0.3340258803252076,0,0.0
policemen,0,0.0,2,0.11619732629952186
inkstand,2,0.06680517606504152,0,0.0
belying,1,0.03340258803252076,0,0.0
favors,5,0.1670129401626038,0,0.0
bachelors,1,0.03340258803252076,0,0.0
flaring,4,0.13361035213008304,0,0.0
jivio,0,0.0,3,0.17429598944928276
appreciative,1,0.03340258803252076,0,0.0
gruff,1,0.03340258803252076,1,0.05809866314976093
petersburg,245,8.183634067967587,126,7.320431556869877
radicalism,0,0.0,1,0.05809866314976093
stalks,0,0.0,2,0.11619732629952186
vindicating,1,0.03340258803252076,0,0.0
pomorsky,0,0.0,4,0.2323946525990437
thigh,4,0.13361035213008304,0,0.0
rotund,1,0.03340258803252076,0,0.0
plea,5,0.1670129401626038,2,0.11619732629952186
gladly,10,0.3340258803252076,3,0.17429598944928276
societies,5,0.1670129401626038,1,0.05809866314976093
displaying,9,0.3006232922926868,0,0.0
anterooms,1,0.03340258803252076,0,0.0
bundle,2,0.06680517606504152,2,0.11619732629952186
swampy,0,0.0,1,0.05809866314976093
pressed,81,2.7056096306341817,35,2.0334532102416323
incredulity,0,0.0,1,0.05809866314976093
beklesh,3,0.10020776409756228,0,0.0
tough,1,0.03340258803252076,0,0.0
suffer,14,0.4676362324552906,23,1.3362692524445012
resented,2,0.06680517606504152,0,0.0
villeneuve,1,0.03340258803252076,0,0.0
hush,3,0.10020776409756228,5,0.2904933157488046
amusingly,1,0.03340258803252076,1,0.05809866314976093
cornices,0,0.0,2,0.11619732629952186
substituting,1,0.03340258803252076,0,0.0
liquid,4,0.13361035213008304,0,0.0
timof,3,0.10020776409756228,0,0.0
equation,1,0.03340258803252076,1,0.05809866314976093
pervaded,2,0.06680517606504152,1,0.05809866314976093
nonmilitary,1,0.03340258803252076,0,0.0
courte,2,0.06680517606504152,0,0.0
dissolution,5,0.1670129401626038,0,0.0
choral,0,0.0,1,0.05809866314976093
gloomily,11,0.3674284683577283,23,1.3362692524445012
material,17,0.5678439965528529,15,0.8714799472464139
digression,0,0.0,1,0.05809866314976093
purple,15,0.5010388204878113,0,0.0
dove,2,0.06680517606504152,2,0.11619732629952186
chi,1,0.03340258803252076,0,0.0
sons,20,0.6680517606504152,6,0.3485919788985655
boards,7,0.2338181162276453,5,0.2904933157488046
swims,1,0.03340258803252076,0,0.0
hitting,5,0.1670129401626038,1,0.05809866314976093
suspense,4,0.13361035213008304,4,0.2323946525990437
coachman's,7,0.2338181162276453,1,0.05809866314976093
throne,10,0.3340258803252076,0,0.0
fleshless,0,0.0,1,0.05809866314976093
fulness,0,0.0,2,0.11619732629952186
biological,0,0.0,2,0.11619732629952186
prouver,1,0.03340258803252076,0,0.0
filez,2,0.06680517606504152,1,0.05809866314976093
mist,39,1.3027009332683097,8,0.4647893051980874
worst,20,0.6680517606504152,16,0.9295786103961748
cost,26,0.8684672888455398,16,0.9295786103961748
fleurs,0,0.0,2,0.11619732629952186
bargain,1,0.03340258803252076,1,0.05809866314976093
indulgently,1,0.03340258803252076,0,0.0
fey,1,0.03340258803252076,0,0.0
shellfire,1,0.03340258803252076,0,0.0
neckband,0,0.0,2,0.11619732629952186
slandered,1,0.03340258803252076,0,0.0
achieve,4,0.13361035213008304,0,0.0
hurried,29,0.968675052943102,7,0.40669064204832645
korzinskaya,0,0.0,1,0.05809866314976093
herb,3,0.10020776409756228,3,0.17429598944928276
manifest,7,0.2338181162276453,2,0.11619732629952186
hairy,9,0.3006232922926868,2,0.11619732629952186
musicians,5,0.1670129401626038,0,0.0
boguch,48,1.6033242255609965,0,0.0
goffered,0,0.0,1,0.05809866314976093
shell,12,0.40083105639024913,7,0.40669064204832645
pad,3,0.10020776409756228,0,0.0
preaching,2,0.06680517606504152,0,0.0
distribute,7,0.2338181162276453,0,0.0
scantily,1,0.03340258803252076,0,0.0
establish,11,0.3674284683577283,1,0.05809866314976093
quarreling,2,0.06680517606504152,2,0.11619732629952186
concisely,1,0.03340258803252076,0,0.0
enchantress,4,0.13361035213008304,0,0.0
zigzag,1,0.03340258803252076,1,0.05809866314976093
amateurs,0,0.0,2,0.11619732629952186
thousandth,4,0.13361035213008304,0,0.0
assisted,1,0.03340258803252076,3,0.17429598944928276
woman's,21,0.701454348682936,16,0.9295786103961748
tottering,0,0.0,1,0.05809866314976093
fill,5,0.1670129401626038,3,0.17429598944928276
guardian,3,0.10020776409756228,0,0.0
moses,2,0.06680517606504152,1,0.05809866314976093
conscripted,3,0.10020776409756228,0,0.0
imbibed,1,0.03340258803252076,0,0.0
khov,54,1.803739753756121,0,0.0
patted,12,0.40083105639024913,4,0.2323946525990437
enigma,0,0.0,3,0.17429598944928276
misconduct,1,0.03340258803252076,0,0.0
germans,31,1.0354802290081435,3,0.17429598944928276
criticizes,1,0.03340258803252076,0,0.0
juryman,0,0.0,1,0.05809866314976093
mother's,46,1.5365190494959549,31,1.8010585576425886
compose,1,0.03340258803252076,2,0.11619732629952186
knew,413,13.795268857431074,390,22.658478628406762
propose,12,0.40083105639024913,1,0.05809866314976093
half,166,5.544829613398447,115,6.681346262222506
effrontery,1,0.03340258803252076,1,0.05809866314976093
invention,0,0.0,1,0.05809866314976093
soul's,0,0.0,1,0.05809866314976093
voisinage,2,0.06680517606504152,0,0.0
corday,0,0.0,1,0.05809866314976093
repellant,0,0.0,1,0.05809866314976093
planed,1,0.03340258803252076,0,0.0
blink,1,0.03340258803252076,0,0.0
otkupshch,2,0.06680517606504152,0,0.0
deposition,1,0.03340258803252076,0,0.0
preussisch,4,0.13361035213008304,0,0.0
succeeding,1,0.03340258803252076,1,0.05809866314976093
pane,1,0.03340258803252076,4,0.2323946525990437
fulfillment,7,0.2338181162276453,1,0.05809866314976093
satisfied,43,1.4363112853983928,37,2.1496505365411545
reforming,2,0.06680517606504152,0,0.0
warped,1,0.03340258803252076,0,0.0
stage,19,0.6346491726178944,15,0.8714799472464139
bounds,3,0.10020776409756228,2,0.11619732629952186
bavarians,2,0.06680517606504152,0,0.0
plumped,2,0.06680517606504152,0,0.0
pills,4,0.13361035213008304,3,0.17429598944928276
deah,1,0.03340258803252076,0,0.0
pucker,1,0.03340258803252076,0,0.0
countermovement,4,0.13361035213008304,0,0.0
auersperg's,1,0.03340258803252076,0,0.0
computers,2,0.06680517606504152,0,0.0
shako,7,0.2338181162276453,0,0.0
deceased,6,0.20041552819512456,0,0.0
hillside,2,0.06680517606504152,2,0.11619732629952186
gratitude,15,0.5010388204878113,3,0.17429598944928276
unworthy,8,0.2672207042601661,4,0.2323946525990437
helped,35,1.1690905811382266,21,1.2200719261449795
enrolled,6,0.20041552819512456,1,0.05809866314976093
situated,7,0.2338181162276453,0,0.0
aide,48,1.6033242255609965,3,0.17429598944928276
bust,2,0.06680517606504152,1,0.05809866314976093
cravats,0,0.0,1,0.05809866314976093
unquestionable,2,0.06680517606504152,1,0.05809866314976093
greetings,10,0.3340258803252076,6,0.3485919788985655
recruit,3,0.10020776409756228,1,0.05809866314976093
earning,1,0.03340258803252076,1,0.05809866314976093
reacted,1,0.03340258803252076,0,0.0
annoyances,0,0.0,2,0.11619732629952186
does,208,6.9477383107643185,113,6.565148935922984
tug,1,0.03340258803252076,0,0.0
anonymous,3,0.10020776409756228,0,0.0
laden,4,0.13361035213008304,2,0.11619732629952186
sleeps,0,0.0,1,0.05809866314976093
believe,124,4.141920916032574,149,8.656700809314378
rising,58,1.937350105886204,13,0.755282620946892
both,261,8.718075476487918,215,12.4912125771986
artillerymen,7,0.2338181162276453,1,0.05809866314976093
novos,5,0.1670129401626038,0,0.0
opposite,55,1.8371423417886417,38,2.207749199690915
lamented,2,0.06680517606504152,0,0.0
repelling,1,0.03340258803252076,0,0.0
approaches,3,0.10020776409756228,1,0.05809866314976093
soothingly,0,0.0,2,0.11619732629952186
platoon,4,0.13361035213008304,0,0.0
jaws,2,0.06680517606504152,7,0.40669064204832645
wealthier,1,0.03340258803252076,0,0.0
nonreceipt,1,0.03340258803252076,0,0.0
princesse,2,0.06680517606504152,0,0.0
pretended,15,0.5010388204878113,10,0.5809866314976092
frailty,1,0.03340258803252076,0,0.0
hooked,3,0.10020776409756228,1,0.05809866314976093
honors,12,0.40083105639024913,2,0.11619732629952186
inkpot,1,0.03340258803252076,0,0.0
manifestations,4,0.13361035213008304,1,0.05809866314976093
stiva,0,0.0,64,3.7183144415846994
analogy,1,0.03340258803252076,0,0.0
clouded,5,0.1670129401626038,1,0.05809866314976093
deluge,1,0.03340258803252076,0,0.0
voil,4,0.13361035213008304,0,0.0
beist,0,0.0,1,0.05809866314976093
clearness,12,0.40083105639024913,11,0.6390852946473701
slink,1,0.03340258803252076,0,0.0
probably,83,2.7724148066992234,25,1.452466578744023
rejection,1,0.03340258803252076,4,0.2323946525990437
woot,1,0.03340258803252076,0,0.0
sickliness,0,0.0,2,0.11619732629952186
konstantin's,0,0.0,1,0.05809866314976093
comfort,25,0.835064700813019,23,1.3362692524445012
milk's,1,0.03340258803252076,0,0.0
allies,13,0.4342336444227699,0,0.0
stake,13,0.4342336444227699,2,0.11619732629952186
poisoned,3,0.10020776409756228,7,0.40669064204832645
attended,16,0.5344414085203322,1,0.05809866314976093
slur,3,0.10020776409756228,1,0.05809866314976093
argumentative,1,0.03340258803252076,2,0.11619732629952186
accept,24,0.8016621127804983,10,0.5809866314976092
kib,1,0.03340258803252076,0,0.0
seeking,27,0.9018698768780605,25,1.452466578744023
tweasuwy,1,0.03340258803252076,0,0.0
beginning,89,2.972830334894348,100,5.809866314976092
pitied,13,0.4342336444227699,11,0.6390852946473701
concerning,30,1.0020776409756227,3,0.17429598944928276
remonstrances,1,0.03340258803252076,0,0.0
what's,67,2.237973398178891,100,5.809866314976092
buzzed,1,0.03340258803252076,2,0.11619732629952186
drifting,0,0.0,2,0.11619732629952186
observantly,2,0.06680517606504152,0,0.0
whomever,2,0.06680517606504152,0,0.0
flies,4,0.13361035213008304,8,0.4647893051980874
variation,3,0.10020776409756228,0,0.0
reduce,2,0.06680517606504152,1,0.05809866314976093
entangled,7,0.2338181162276453,0,0.0
flank,99,3.3068562152195553,0,0.0
thaw,2,0.06680517606504152,1,0.05809866314976093
constitution,4,0.13361035213008304,0,0.0
friday,5,0.1670129401626038,3,0.17429598944928276
symmetrically,4,0.13361035213008304,0,0.0
tourments,1,0.03340258803252076,0,0.0
skelter,1,0.03340258803252076,0,0.0
seniors,1,0.03340258803252076,0,0.0
comment,1,0.03340258803252076,2,0.11619732629952186
planet,0,0.0,2,0.11619732629952186
excruciating,1,0.03340258803252076,0,0.0
redeemed,2,0.06680517606504152,0,0.0
lacerating,1,0.03340258803252076,0,0.0
heedlessness,0,0.0,1,0.05809866314976093
fold,3,0.10020776409756228,1,0.05809866314976093
confound,4,0.13361035213008304,0,0.0
blushes,3,0.10020776409756228,0,0.0
nodding,9,0.3006232922926868,7,0.40669064204832645
salons,3,0.10020776409756228,0,0.0
southern,5,0.1670129401626038,3,0.17429598944928276
embraces,1,0.03340258803252076,1,0.05809866314976093
persuasion,1,0.03340258803252076,1,0.05809866314976093
securing,4,0.13361035213008304,1,0.05809866314976093
nez,0,0.0,6,0.3485919788985655
baroness,1,0.03340258803252076,12,0.697183957797131
beaten,29,0.968675052943102,9,0.5228879683478483
trustfulness,1,0.03340258803252076,0,0.0
vincent,3,0.10020776409756228,0,0.0
semyon,0,0.0,3,0.17429598944928276
perfection,10,0.3340258803252076,12,0.697183957797131
lives,30,1.0020776409756227,12,0.697183957797131
tendrils,0,0.0,1,0.05809866314976093
step,84,2.805817394731744,56,3.2535251363866116
undaunted,1,0.03340258803252076,0,0.0
twirled,4,0.13361035213008304,0,0.0
milldam,1,0.03340258803252076,0,0.0
whose,114,3.8078950357073666,50,2.904933157488046
vogels,1,0.03340258803252076,0,0.0
wielder,1,0.03340258803252076,0,0.0
roar,20,0.6680517606504152,6,0.3485919788985655
lubom,1,0.03340258803252076,0,0.0
restraint,6,0.20041552819512456,1,0.05809866314976093
school,2,0.06680517606504152,35,2.0334532102416323
overshadowed,1,0.03340258803252076,0,0.0
intractably,0,0.0,1,0.05809866314976093
sided,3,0.10020776409756228,1,0.05809866314976093
mainspring,2,0.06680517606504152,2,0.11619732629952186
swung,7,0.2338181162276453,5,0.2904933157488046
paralysis,1,0.03340258803252076,0,0.0
enable,2,0.06680517606504152,2,0.11619732629952186
youths,3,0.10020776409756228,1,0.05809866314976093
revo,4,0.13361035213008304,0,0.0
exposure,3,0.10020776409756228,0,0.0
gulped,1,0.03340258803252076,0,0.0
lender,0,0.0,4,0.2323946525990437
begs,0,0.0,1,0.05809866314976093
cogwheels,3,0.10020776409756228,0,0.0
rebound,0,0.0,1,0.05809866314976093
faire,7,0.2338181162276453,3,0.17429598944928276
conjure,1,0.03340258803252076,0,0.0
legged,7,0.2338181162276453,3,0.17429598944928276
tproo,2,0.06680517606504152,0,0.0
prevailing,2,0.06680517606504152,0,0.0
buying,3,0.10020776409756228,5,0.2904933157488046
attain,19,0.6346491726178944,3,0.17429598944928276
serviceable,1,0.03340258803252076,0,0.0
indirectly,1,0.03340258803252076,1,0.05809866314976093
abolished,0,0.0,2,0.11619732629952186
games,6,0.20041552819512456,0,0.0
ignore,0,0.0,2,0.11619732629952186
shocked,4,0.13361035213008304,0,0.0
improperly,1,0.03340258803252076,1,0.05809866314976093
trustfully,0,0.0,2,0.11619732629952186
forefather,2,0.06680517606504152,0,0.0
settlement,2,0.06680517606504152,5,0.2904933157488046
glee,2,0.06680517606504152,1,0.05809866314976093
nothing's,2,0.06680517606504152,2,0.11619732629952186
distinguished,32,1.0688828170406643,9,0.5228879683478483
stiffness,2,0.06680517606504152,2,0.11619732629952186
upland's,0,0.0,1,0.05809866314976093
famine,1,0.03340258803252076,1,0.05809866314976093
struggles,2,0.06680517606504152,1,0.05809866314976093
zealous,4,0.13361035213008304,0,0.0
oreille,1,0.03340258803252076,0,0.0
intoxicatingly,1,0.03340258803252076,0,0.0
remarkably,5,0.1670129401626038,0,0.0
parole,3,0.10020776409756228,0,0.0
rams,2,0.06680517606504152,0,0.0
backed,2,0.06680517606504152,0,0.0
unrestrainable,1,0.03340258803252076,0,0.0
detract,0,0.0,2,0.11619732629952186
napoleon,480,16.033242255609963,0,0.0
sot,1,0.03340258803252076,0,0.0
iou,0,0.0,1,0.05809866314976093
arbitrary,6,0.20041552819512456,0,0.0
tensely,1,0.03340258803252076,0,0.0
buttons,4,0.13361035213008304,8,0.4647893051980874
precepts,2,0.06680517606504152,0,0.0
folding,4,0.13361035213008304,6,0.3485919788985655
envious,8,0.2672207042601661,8,0.4647893051980874
unlicked,1,0.03340258803252076,0,0.0
remote,15,0.5010388204878113,14,0.8133812840966529
turenne,2,0.06680517606504152,0,0.0
companionship,0,0.0,1,0.05809866314976093
mute,4,0.13361035213008304,2,0.11619732629952186
tasted,5,0.1670129401626038,3,0.17429598944928276
parisienne,1,0.03340258803252076,0,0.0
stuttered,0,0.0,1,0.05809866314976093
provisioned,1,0.03340258803252076,0,0.0
rome,9,0.3006232922926868,5,0.2904933157488046
conditioned,2,0.06680517606504152,0,0.0
storytelling,0,0.0,1,0.05809866314976093
tapes,2,0.06680517606504152,1,0.05809866314976093
hermit,1,0.03340258803252076,0,0.0
conspired,2,0.06680517606504152,0,0.0
hounds,34,1.1356879931057058,1,0.05809866314976093
baskets,1,0.03340258803252076,1,0.05809866314976093
shoveled,1,0.03340258803252076,0,0.0
unhesitating,2,0.06680517606504152,4,0.2323946525990437
child's,8,0.2672207042601661,13,0.755282620946892
dedicated,1,0.03340258803252076,1,0.05809866314976093
catafalque,1,0.03340258803252076,0,0.0
truths,2,0.06680517606504152,4,0.2323946525990437
impersonate,1,0.03340258803252076,0,0.0
slacken,1,0.03340258803252076,0,0.0
rieur,0,0.0,1,0.05809866314976093
uncalled,3,0.10020776409756228,3,0.17429598944928276
petitions,4,0.13361035213008304,3,0.17429598944928276
eager,30,1.0020776409756227,30,1.7429598944928277
dispatched,9,0.3006232922926868,0,0.0
like,751,25.08534361242309,521,30.269403501025444
inconvenience,4,0.13361035213008304,0,0.0
behindhand,2,0.06680517606504152,0,0.0
wittiest,0,0.0,1,0.05809866314976093
armenians,1,0.03340258803252076,0,0.0
canal,1,0.03340258803252076,0,0.0
vski's,10,0.3340258803252076,0,0.0
shaving,3,0.10020776409756228,4,0.2323946525990437
escaping,9,0.3006232922926868,2,0.11619732629952186
doctors,35,1.1690905811382266,12,0.697183957797131
advantage,30,1.0020776409756227,9,0.5228879683478483
last,346,11.557295459252183,191,11.096844661604337
discordantly,1,0.03340258803252076,0,0.0
courtship,2,0.06680517606504152,1,0.05809866314976093
disbelieving,1,0.03340258803252076,0,0.0
close,108,3.607479507512242,63,3.6602157784349383
averted,1,0.03340258803252076,0,0.0
edging,0,0.0,1,0.05809866314976093
distrusted,1,0.03340258803252076,0,0.0
connected,23,0.7682595247479774,18,1.0457759366956967
ignores,1,0.03340258803252076,0,0.0
corpulence,1,0.03340258803252076,0,0.0
intensely,0,0.0,10,0.5809866314976092
theatrically,1,0.03340258803252076,0,0.0
loosed,2,0.06680517606504152,1,0.05809866314976093
tortures,1,0.03340258803252076,1,0.05809866314976093
helps,1,0.03340258803252076,1,0.05809866314976093
