word,G2_signed,War_and_Peace_per10k,Anna_Karenina_per10k
oats,-3.3677744539677423,0.4342336444227699,0.8714799472464139
invalid,-3.3677744539677423,0.4342336444227699,0.8714799472464139
pink,-3.3677744539677423,0.4342336444227699,0.8714799472464139
perceptible,-3.3677744539677423,0.4342336444227699,0.8714799472464139
partly,-3.3677744539677423,0.4342336444227699,0.8714799472464139
member,-3.3790306821290574,0.6012465845853736,1.1038745998454575
learn,-3.3790306821290574,0.6012465845853736,1.1038745998454575
picturing,-3.3991166358707634,0.20041552819512456,0.5228879683478483
happiest,-3.3991166358707634,0.20041552819512456,0.5228879683478483
tastes,-3.3991166358707634,0.20041552819512456,0.5228879683478483
deciding,-3.3991166358707634,0.20041552819512456,0.5228879683478483
gift,-3.3991166358707634,0.20041552819512456,0.5228879683478483
horseback,-3.3991166358707634,0.20041552819512456,0.5228879683478483
delicacy,-3.3991166358707634,0.20041552819512456,0.5228879683478483
define,-3.3991166358707634,0.20041552819512456,0.5228879683478483
attempted,-3.3991166358707634,0.20041552819512456,0.5228879683478483
waste,-3.3991166358707634,0.20041552819512456,0.5228879683478483
calf,-3.3991166358707634,0.20041552819512456,0.5228879683478483
give,-3.4390083320771296,9.419529825170853,11.213041987903859
grace,-3.478515405923586,0.2338181162276453,0.5809866314976092
weren't,-3.478515405923586,0.2338181162276453,0.5809866314976092
patches,-3.478515405923586,0.2338181162276453,0.5809866314976092
hasn't,-3.478515405923586,0.2338181162276453,0.5809866314976092
amusement,-3.478515405923586,0.2338181162276453,0.5809866314976092
sins,-3.478515405923586,0.2338181162276453,0.5809866314976092
curls,-3.478515405923586,0.2338181162276453,0.5809866314976092
how's,-3.478515405923586,0.2338181162276453,0.5809866314976092
energy,-3.4792051422021366,0.7682595247479774,1.3362692524445012
nobility,-3.4792051422021366,0.7682595247479774,1.3362692524445012
lover,-3.5094976489150085,0.4676362324552906,0.9295786103961748
deliberately,-3.5094976489150085,0.4676362324552906,0.9295786103961748
conduct,-3.5094976489150085,0.4676362324552906,0.9295786103961748
distress,-3.5094976489150085,0.4676362324552906,0.9295786103961748
devoid,-3.5182583618301413,0.06680517606504152,0.2904933157488046
contention,-3.5182583618301413,0.06680517606504152,0.2904933157488046
wrathfully,-3.5182583618301413,0.06680517606504152,0.2904933157488046
fervor,-3.5182583618301413,0.06680517606504152,0.2904933157488046
pitiable,-3.5182583618301413,0.06680517606504152,0.2904933157488046
spectators,-3.5182583618301413,0.06680517606504152,0.2904933157488046
loads,-3.5182583618301413,0.06680517606504152,0.2904933157488046
decanter,-3.5182583618301413,0.06680517606504152,0.2904933157488046
twigs,-3.5182583618301413,0.06680517606504152,0.2904933157488046
glossy,-3.5182583618301413,0.06680517606504152,0.2904933157488046
wines,-3.5182583618301413,0.06680517606504152,0.2904933157488046
hi,-3.5182583618301413,0.06680517606504152,0.2904933157488046
scotch,-3.5182583618301413,0.06680517606504152,0.2904933157488046
managing,-3.5182583618301413,0.06680517606504152,0.2904933157488046
toys,-3.5182583618301413,0.06680517606504152,0.2904933157488046
settlement,-3.5182583618301413,0.06680517606504152,0.2904933157488046
aline,-3.5182583618301413,0.06680517606504152,0.2904933157488046
sweep,-3.5182583618301413,0.06680517606504152,0.2904933157488046
stacks,-3.5182583618301413,0.06680517606504152,0.2904933157488046
gratification,-3.5182583618301413,0.06680517606504152,0.2904933157488046
suppositions,-3.5182583618301413,0.06680517606504152,0.2904933157488046
straightforward,-3.5182583618301413,0.06680517606504152,0.2904933157488046
rocking,-3.5182583618301413,0.06680517606504152,0.2904933157488046
cleverly,-3.5182583618301413,0.06680517606504152,0.2904933157488046
everlasting,-3.5182583618301413,0.06680517606504152,0.2904933157488046
imitation,-3.5182583618301413,0.06680517606504152,0.2904933157488046
stress,-3.5182583618301413,0.06680517606504152,0.2904933157488046
unbecoming,-3.5182583618301413,0.06680517606504152,0.2904933157488046
ecclesiastical,-3.5182583618301413,0.06680517606504152,0.2904933157488046
fare,-3.5182583618301413,0.06680517606504152,0.2904933157488046
stifling,-3.5182583618301413,0.06680517606504152,0.2904933157488046
drying,-3.5182583618301413,0.06680517606504152,0.2904933157488046
swimming,-3.5182583618301413,0.06680517606504152,0.2904933157488046
galoshes,-3.5182583618301413,0.06680517606504152,0.2904933157488046
eight,-3.5242776117266583,1.402908697365872,2.1496505365411545
ice,-3.5289139886181253,0.6346491726178944,1.1619732629952184
differently,-3.5289139886181253,0.6346491726178944,1.1619732629952184
explain,-3.5306351452249167,2.070960458016287,2.963031820637807
driving,-3.541383391181844,1.1690905811382266,1.8591572207923497
finished,-3.5550968654174078,2.7056096306341817,3.7183144415846994
often,-3.5551545005780874,4.6763623245529065,5.984162304425375
delicious,-3.573263128327599,0.2672207042601661,0.6390852946473701
dreaded,-3.573263128327599,0.2672207042601661,0.6390852946473701
ugly,-3.573263128327599,0.2672207042601661,0.6390852946473701
despise,-3.573263128327599,0.2672207042601661,0.6390852946473701
hearing,-3.5781847462540846,2.5051941024390567,3.4859197889856555
garden,-3.6024901980197406,1.5365190494959549,2.323946525990437
intently,-3.6245927406925826,0.9352724649105812,1.568663905043545
circle,-3.637933967843683,1.7703371657236004,2.6144398417392414
afterwards,-3.6677183729882863,1.4363112853983928,2.207749199690915
pick,-3.6789017818221748,0.3006232922926868,0.697183957797131
talent,-3.6789017818221748,0.3006232922926868,0.697183957797131
silly,-3.6789017818221748,0.3006232922926868,0.697183957797131
superfluous,-3.6789017818221748,0.3006232922926868,0.697183957797131
gleam,-3.6789017818221748,0.3006232922926868,0.697183957797131
sacrament,-3.6789017818221748,0.3006232922926868,0.697183957797131
truly,-3.6789017818221748,0.3006232922926868,0.697183957797131
hostility,-3.6789017818221748,0.3006232922926868,0.697183957797131
smart,-3.6789326040675174,0.6680517606504152,1.2200719261449795
control,-3.6789326040675174,0.6680517606504152,1.2200719261449795
thoughts,-3.680851803073896,3.9415053878374495,5.170781020328722
kissing,-3.688755808366837,1.2024931691707472,1.9172558839421106
imagination,-3.688755808366837,1.2024931691707472,1.9172558839421106
conscious,-3.7324564361093024,1.9039475178536833,2.788735831188524
forgetting,-3.781744719784914,0.835064700813019,1.452466578744023
begged,-3.781744719784914,0.835064700813019,1.452466578744023
bending,-3.781744719784914,0.835064700813019,1.452466578744023
afraid,-3.7925208171047053,4.943583028813072,6.332754283323941
trace,-3.7925519114131543,0.3340258803252076,0.755282620946892
price,-3.7925519114131543,0.3340258803252076,0.755282620946892
collecting,-3.7925519114131543,0.3340258803252076,0.755282620946892
methods,-3.7925519114131543,0.3340258803252076,0.755282620946892
plenty,-3.7925519114131543,0.3340258803252076,0.755282620946892
ways,-3.796319951842392,0.5344414085203322,1.0457759366956967
quivering,-3.796319951842392,0.5344414085203322,1.0457759366956967
unpleasant,-3.8115371407869976,1.4697138734309132,2.265847862840676
succeeded,-3.829067640811834,0.701454348682936,1.2781705892947401
feelings,-3.8997254265126458,2.2713759862114116,3.2535251363866116
opinion,-3.9007093926219767,3.1064406870244303,4.241202409932548
dreams,-3.9122691886857,0.3674284683577283,0.8133812840966529
assented,-3.9122691886857,0.3674284683577283,0.8133812840966529
dine,-3.9122691886857,0.3674284683577283,0.8133812840966529
ironical,-3.9122691886857,0.3674284683577283,0.8133812840966529
purposely,-3.9122691886857,0.3674284683577283,0.8133812840966529
spending,-3.9122691886857,0.3674284683577283,0.8133812840966529
mazurka,-3.9122691886857,0.3674284683577283,0.8133812840966529
spirits,-3.9258994623514525,1.0020776409756227,1.6848612313430669
trap,-3.9330145085763224,0.8684672888455398,1.510565241893784
rush,-3.9410430782337755,0.5678439965528529,1.1038745998454575
career,-3.9410430782337755,0.5678439965528529,1.1038745998454575
regions,-3.966149855610685,0.03340258803252076,0.2323946525990437
clerks,-3.966149855610685,0.03340258803252076,0.2323946525990437
colleagues,-3.966149855610685,0.03340258803252076,0.2323946525990437
projecting,-3.966149855610685,0.03340258803252076,0.2323946525990437
basket,-3.966149855610685,0.03340258803252076,0.2323946525990437
eyelashes,-3.966149855610685,0.03340258803252076,0.2323946525990437
starched,-3.966149855610685,0.03340258803252076,0.2323946525990437
jeered,-3.966149855610685,0.03340258803252076,0.2323946525990437
repairing,-3.966149855610685,0.03340258803252076,0.2323946525990437
adhered,-3.966149855610685,0.03340258803252076,0.2323946525990437
housekeeping,-3.966149855610685,0.03340258803252076,0.2323946525990437
brimming,-3.966149855610685,0.03340258803252076,0.2323946525990437
trample,-3.966149855610685,0.03340258803252076,0.2323946525990437
needful,-3.966149855610685,0.03340258803252076,0.2323946525990437
qualifications,-3.966149855610685,0.03340258803252076,0.2323946525990437
malicious,-3.966149855610685,0.03340258803252076,0.2323946525990437
blissfully,-3.966149855610685,0.03340258803252076,0.2323946525990437
tip,-3.966149855610685,0.03340258803252076,0.2323946525990437
denying,-3.966149855610685,0.03340258803252076,0.2323946525990437
punishing,-3.966149855610685,0.03340258803252076,0.2323946525990437
haughty,-3.966149855610685,0.03340258803252076,0.2323946525990437
cigars,-3.966149855610685,0.03340258803252076,0.2323946525990437
inventing,-3.966149855610685,0.03340258803252076,0.2323946525990437
unmoved,-3.966149855610685,0.03340258803252076,0.2323946525990437
extraneous,-3.966149855610685,0.03340258803252076,0.2323946525990437
humiliations,-3.966149855610685,0.03340258803252076,0.2323946525990437
elect,-3.966149855610685,0.03340258803252076,0.2323946525990437
pies,-3.966149855610685,0.03340258803252076,0.2323946525990437
cucumbers,-3.966149855610685,0.03340258803252076,0.2323946525990437
chemist's,-3.966149855610685,0.03340258803252076,0.2323946525990437
mlle,-3.966149855610685,0.03340258803252076,0.2323946525990437
emaciation,-3.966149855610685,0.03340258803252076,0.2323946525990437
necked,-3.966149855610685,0.03340258803252076,0.2323946525990437
despising,-3.966149855610685,0.03340258803252076,0.2323946525990437
stole,-3.966149855610685,0.03340258803252076,0.2323946525990437
beggar,-3.966149855610685,0.03340258803252076,0.2323946525990437
gas,-3.966149855610685,0.03340258803252076,0.2323946525990437
investigate,-3.966149855610685,0.03340258803252076,0.2323946525990437
sentimental,-3.966149855610685,0.03340258803252076,0.2323946525990437
pecuniary,-3.966149855610685,0.03340258803252076,0.2323946525990437
introduction,-3.966149855610685,0.03340258803252076,0.2323946525990437
verified,-3.966149855610685,0.03340258803252076,0.2323946525990437
nicely,-3.966149855610685,0.03340258803252076,0.2323946525990437
surname,-3.966149855610685,0.03340258803252076,0.2323946525990437
pane,-3.966149855610685,0.03340258803252076,0.2323946525990437
conservative,-3.966149855610685,0.03340258803252076,0.2323946525990437
rejection,-3.966149855610685,0.03340258803252076,0.2323946525990437
duly,-3.966149855610685,0.03340258803252076,0.2323946525990437
counter,-3.966149855610685,0.03340258803252076,0.2323946525990437
pinched,-3.966149855610685,0.03340258803252076,0.2323946525990437
philanthropic,-3.966149855610685,0.03340258803252076,0.2323946525990437
liveries,-3.966149855610685,0.03340258803252076,0.2323946525990437
exaggeration,-3.966149855610685,0.03340258803252076,0.2323946525990437
varnished,-3.966149855610685,0.03340258803252076,0.2323946525990437
almond,-3.966149855610685,0.03340258803252076,0.2323946525990437
pearl,-3.966149855610685,0.03340258803252076,0.2323946525990437
discreet,-3.966149855610685,0.03340258803252076,0.2323946525990437
tedious,-3.966149855610685,0.03340258803252076,0.2323946525990437
divide,-3.966149855610685,0.03340258803252076,0.2323946525990437
throbbed,-3.966149855610685,0.03340258803252076,0.2323946525990437
sanction,-3.966149855610685,0.03340258803252076,0.2323946525990437
perceiving,-3.966149855610685,0.03340258803252076,0.2323946525990437
conceive,-4.0366925760800605,0.40083105639024913,0.8714799472464139
shoot,-4.0366925760800605,0.40083105639024913,0.8714799472464139
comfortable,-4.0366925760800605,0.40083105639024913,0.8714799472464139
utmost,-4.0366925760800605,0.40083105639024913,0.8714799472464139
velvet,-4.0366925760800605,0.40083105639024913,0.8714799472464139
owing,-4.0366925760800605,0.40083105639024913,0.8714799472464139
maintained,-4.0366925760800605,0.40083105639024913,0.8714799472464139
least,-4.0552760457546775,2.8392199827642646,3.950709094183743
difficulties,-4.086456339085048,0.6012465845853736,1.1619732629952184
aren't,-4.086456339085048,0.6012465845853736,1.1619732629952184
difficulty,-4.100204175017623,1.5365190494959549,2.382045189140198
laid,-4.108652384948719,1.7703371657236004,2.6725385048890025
fact,-4.122295856173135,5.143998557008197,6.623247599072745
mere,-4.129627509067657,0.7682595247479774,1.394367915594262
lately,-4.164840489824158,0.4342336444227699,0.9295786103961748
learning,-4.164840489824158,0.4342336444227699,0.9295786103961748
remorse,-4.164840489824158,0.4342336444227699,0.9295786103961748
recovered,-4.164840489824158,0.4342336444227699,0.9295786103961748
we'll,-4.1935727117686845,1.9039475178536833,2.8468344943382853
absorbed,-4.227362758272342,1.0688828170406643,1.8010585576425886
top,-4.232456026493576,0.6346491726178944,1.2200719261449795
loving,-4.244574699643451,1.2024931691707472,1.9753545470918714
sufferings,-4.280028676672096,0.8016621127804983,1.452466578744023
drunk,-4.280028676672096,0.8016621127804983,1.452466578744023
englishman,-4.2959869834574,0.4676362324552906,0.9876772735459357
admit,-4.3298422870018385,1.4697138734309132,2.323946525990437
immediately,-4.371021925043959,4.342336444227699,5.751767651826332
sleep,-4.373551762134987,2.6054018665366194,3.7183144415846994
might,-4.374665564804381,10.521815230244039,12.665508566647881
agreed,-4.3781440869124335,1.1022854050731852,1.8591572207923497
darling,-4.39425655646558,1.235895757203268,2.0334532102416323
scared,-4.4295835059696,0.5010388204878113,1.0457759366956967
stretched,-4.4295835059696,0.5010388204878113,1.0457759366956967
enjoyment,-4.4295835059696,0.5010388204878113,1.0457759366956967
rival,-4.431862948936785,0.1670129401626038,0.5228879683478483
quarrels,-4.431862948936785,0.1670129401626038,0.5228879683478483
chalk,-4.431862948936785,0.1670129401626038,0.5228879683478483
sleek,-4.431862948936785,0.1670129401626038,0.5228879683478483
mais,-4.431862948936785,0.1670129401626038,0.5228879683478483
landowners,-4.431862948936785,0.1670129401626038,0.5228879683478483
headed,-4.431862948936785,0.1670129401626038,0.5228879683478483
washing,-4.431862948936785,0.1670129401626038,0.5228879683478483
keeps,-4.431862948936785,0.1670129401626038,0.5228879683478483
director,-4.431862948936785,0.1670129401626038,0.5228879683478483
liking,-4.4348815517468205,0.20041552819512456,0.5809866314976092
screaming,-4.4348815517468205,0.20041552819512456,0.5809866314976092
transformed,-4.4348815517468205,0.20041552819512456,0.5809866314976092
akin,-4.4348815517468205,0.20041552819512456,0.5809866314976092
proceeded,-4.4348815517468205,0.20041552819512456,0.5809866314976092
partition,-4.4348815517468205,0.20041552819512456,0.5809866314976092
affect,-4.4348815517468205,0.20041552819512456,0.5809866314976092
scanning,-4.4348815517468205,0.20041552819512456,0.5809866314976092
exact,-4.4348815517468205,0.20041552819512456,0.5809866314976092
baby's,-4.4348815517468205,0.20041552819512456,0.5809866314976092
ambition,-4.4348815517468205,0.20041552819512456,0.5809866314976092
neck,-4.470980365283808,2.3047785742439326,3.3697224626861337
splendid,-4.470980365283808,2.3047785742439326,3.3697224626861337
marked,-4.471818487910035,0.2338181162276453,0.6390852946473701
forgiven,-4.471818487910035,0.2338181162276453,0.6390852946473701
income,-4.471818487910035,0.2338181162276453,0.6390852946473701
fascinating,-4.471818487910035,0.2338181162276453,0.6390852946473701
clinging,-4.471818487910035,0.2338181162276453,0.6390852946473701
likes,-4.471818487910035,0.2338181162276453,0.6390852946473701
glimpse,-4.471818487910035,0.2338181162276453,0.6390852946473701
arrangement,-4.471818487910035,0.2338181162276453,0.6390852946473701
infected,-4.471818487910035,0.2338181162276453,0.6390852946473701
certainly,-4.4740963820336965,1.9707526939187248,2.963031820637807
split,-4.4808481116643835,0.13361035213008304,0.4647893051980874
bless,-4.4808481116643835,0.13361035213008304,0.4647893051980874
softening,-4.4808481116643835,0.13361035213008304,0.4647893051980874
offend,-4.4808481116643835,0.13361035213008304,0.4647893051980874
curved,-4.4808481116643835,0.13361035213008304,0.4647893051980874
decent,-4.4808481116643835,0.13361035213008304,0.4647893051980874
decorum,-4.4808481116643835,0.13361035213008304,0.4647893051980874
swing,-4.4808481116643835,0.13361035213008304,0.4647893051980874
wasting,-4.4808481116643835,0.13361035213008304,0.4647893051980874
repose,-4.4808481116643835,0.13361035213008304,0.4647893051980874
exaggerated,-4.4808481116643835,0.13361035213008304,0.4647893051980874
cream,-4.4808481116643835,0.13361035213008304,0.4647893051980874
flies,-4.4808481116643835,0.13361035213008304,0.4647893051980874
tour,-4.4808481116643835,0.13361035213008304,0.4647893051980874
buttons,-4.4808481116643835,0.13361035213008304,0.4647893051980874
business,-4.5081811859458085,3.373661391284597,4.647893051980874
greatly,-4.525894317280001,0.701454348682936,1.3362692524445012
temper,-4.525894317280001,0.701454348682936,1.3362692524445012
swinging,-4.532155514494349,0.2672207042601661,0.697183957797131
advise,-4.532155514494349,0.2672207042601661,0.697183957797131
earlier,-4.532155514494349,0.2672207042601661,0.697183957797131
knitting,-4.532155514494349,0.2672207042601661,0.697183957797131
eager,-4.538093663741909,1.0020776409756227,1.7429598944928277
greeted,-4.565207772199013,0.5344414085203322,1.1038745998454575
dissatisfaction,-4.565207772199013,0.5344414085203322,1.1038745998454575
doctor's,-4.565207772199013,0.5344414085203322,1.1038745998454575
glance,-4.607423921464488,2.3381811622764532,3.4278211258358944
brain,-4.60933844418179,0.3006232922926868,0.755282620946892
falsehood,-4.60933844418179,0.3006232922926868,0.755282620946892
deacon,-4.60933844418179,0.3006232922926868,0.755282620946892
intensity,-4.6160435986108475,0.10020776409756228,0.40669064204832645
lonely,-4.6160435986108475,0.10020776409756228,0.40669064204832645
escorted,-4.6160435986108475,0.10020776409756228,0.40669064204832645
stray,-4.6160435986108475,0.10020776409756228,0.40669064204832645
throbbing,-4.6160435986108475,0.10020776409756228,0.40669064204832645
floated,-4.6160435986108475,0.10020776409756228,0.40669064204832645
ballet,-4.6160435986108475,0.10020776409756228,0.40669064204832645
faintly,-4.6160435986108475,0.10020776409756228,0.40669064204832645
idiotic,-4.6160435986108475,0.10020776409756228,0.40669064204832645
sparkled,-4.6160435986108475,0.10020776409756228,0.40669064204832645
disappointment,-4.6160435986108475,0.10020776409756228,0.40669064204832645
whirling,-4.6160435986108475,0.10020776409756228,0.40669064204832645
inwardly,-4.6160435986108475,0.10020776409756228,0.40669064204832645
rugs,-4.6160435986108475,0.10020776409756228,0.40669064204832645
fitting,-4.6160435986108475,0.10020776409756228,0.40669064204832645
dreary,-4.6160435986108475,0.10020776409756228,0.40669064204832645
drenched,-4.6160435986108475,0.10020776409756228,0.40669064204832645
wrongly,-4.6160435986108475,0.10020776409756228,0.40669064204832645
pattern,-4.6160435986108475,0.10020776409756228,0.40669064204832645
stables,-4.6160435986108475,0.10020776409756228,0.40669064204832645
pounds,-4.6160435986108475,0.10020776409756228,0.40669064204832645
poisoned,-4.6160435986108475,0.10020776409756228,0.40669064204832645
magnificent,-4.6160435986108475,0.10020776409756228,0.40669064204832645
instance,-4.702529371889794,0.5678439965528529,1.1619732629952184
characteristic,-4.702529371889794,0.5678439965528529,1.1619732629952184
hurt,-4.731611282968995,0.9018698768780605,1.6267625681933058
horrible,-4.798379785471527,0.3674284683577283,0.8714799472464139
children's,-4.798379785471527,0.3674284683577283,0.8714799472464139
staring,-4.798379785471527,0.3674284683577283,0.8714799472464139
sank,-4.820850936018067,0.7682595247479774,1.452466578744023
busy,-4.830653203700692,1.2024931691707472,2.0334532102416323
money,-4.832342092544728,4.275531268162657,5.751767651826332
possession,-4.8412860490558565,0.6012465845853736,1.2200719261449795
divided,-4.8412860490558565,0.6012465845853736,1.2200719261449795
hoping,-4.8412860490558565,0.6012465845853736,1.2200719261449795
mistake,-4.882243011414973,0.9352724649105812,1.6848612313430669
consideration,-4.905202375762904,0.40083105639024913,0.9295786103961748
clutching,-4.905202375762904,0.40083105639024913,0.9295786103961748
stones,-4.912108814776603,0.06680517606504152,0.3485919788985655
newspapers,-4.912108814776603,0.06680517606504152,0.3485919788985655
scanty,-4.912108814776603,0.06680517606504152,0.3485919788985655
shriek,-4.912108814776603,0.06680517606504152,0.3485919788985655
sheaves,-4.912108814776603,0.06680517606504152,0.3485919788985655
scale,-4.912108814776603,0.06680517606504152,0.3485919788985655
wider,-4.912108814776603,0.06680517606504152,0.3485919788985655
departed,-4.912108814776603,0.06680517606504152,0.3485919788985655
philosophical,-4.912108814776603,0.06680517606504152,0.3485919788985655
smothered,-4.912108814776603,0.06680517606504152,0.3485919788985655
standstill,-4.912108814776603,0.06680517606504152,0.3485919788985655
revolting,-4.912108814776603,0.06680517606504152,0.3485919788985655
unbearable,-4.912108814776603,0.06680517606504152,0.3485919788985655
complaining,-4.912108814776603,0.06680517606504152,0.3485919788985655
suspicious,-4.912108814776603,0.06680517606504152,0.3485919788985655
damn,-4.912108814776603,0.06680517606504152,0.3485919788985655
response,-4.912108814776603,0.06680517606504152,0.3485919788985655
wrapping,-4.912108814776603,0.06680517606504152,0.3485919788985655
insight,-4.912108814776603,0.06680517606504152,0.3485919788985655
pouring,-4.912108814776603,0.06680517606504152,0.3485919788985655
yawn,-4.912108814776603,0.06680517606504152,0.3485919788985655
hating,-4.912108814776603,0.06680517606504152,0.3485919788985655
mournfully,-4.912108814776603,0.06680517606504152,0.3485919788985655
true,-4.9613225358420365,4.008310563902491,5.461274336077526
stand,-4.972940906917422,1.7369345776910796,2.730637168038763
beard,-5.01800884220248,0.4342336444227699,0.9876772735459357
worth,-5.032918004627865,0.968675052943102,1.7429598944928277
staying,-5.032918004627865,0.968675052943102,1.7429598944928277
slowly,-5.132441536962332,1.2692983452357889,2.1496505365411545
irritated,-5.1356639953583425,0.4676362324552906,1.0457759366956967
late,-5.136145150874587,3.540674331447201,4.938386367729678
entrance,-5.143172818907495,1.1356879931057058,1.9753545470918714
opening,-5.18363200625355,1.0020776409756227,1.8010585576425886
overcoat,-5.2642464733724985,0.701454348682936,1.394367915594262
sees,-5.2642464733724985,0.701454348682936,1.394367915594262
lack,-5.2642464733724985,0.701454348682936,1.394367915594262
brought,-5.287906857032411,7.04794607486188,9.005292788212943
every,-5.307423647646075,11.156464402861934,13.595087177044055
footman,-5.321166597989773,1.5699216375284757,2.5563411785894803
friendly,-5.33438130054876,1.0354802290081435,1.8591572207923497
here's,-5.382256768106741,0.5344414085203322,1.1619732629952184
desires,-5.382256768106741,0.5344414085203322,1.1619732629952184
innocent,-5.382256768106741,0.5344414085203322,1.1619732629952184
oneself,-5.382256768106741,0.5344414085203322,1.1619732629952184
done,-5.400150932682827,10.08758158582127,12.433113914048837
fat,-5.414016392261946,0.9018698768780605,1.6848612313430669
fault,-5.434305952031266,1.3361035213008303,2.265847862840676
high,-5.443439902850805,4.242128680130136,5.809866314976092
writing,-5.4440981970708435,1.4697138734309132,2.440143852289959
thick,-5.4851626291888635,1.0688828170406643,1.9172558839421106
marshal,-5.509495049013779,1.7369345776910796,2.788735831188524
contemptuously,-5.509996737235003,0.5678439965528529,1.2200719261449795
wretched,-5.509996737235003,0.5678439965528529,1.2200719261449795
difference,-5.509996737235003,0.5678439965528529,1.2200719261449795
liberal,-5.536022683848882,0.2338181162276453,0.697183957797131
parting,-5.536022683848882,0.2338181162276453,0.697183957797131
ages,-5.536022683848882,0.2338181162276453,0.697183957797131
extraordinarily,-5.536022683848882,0.2338181162276453,0.697183957797131
lime,-5.54589963384551,0.20041552819512456,0.6390852946473701
scream,-5.54589963384551,0.20041552819512456,0.6390852946473701
belt,-5.54589963384551,0.20041552819512456,0.6390852946473701
upwards,-5.54589963384551,0.20041552819512456,0.6390852946473701
meetings,-5.54589963384551,0.20041552819512456,0.6390852946473701
radiant,-5.55042602869503,0.7682595247479774,1.510565241893784
clutched,-5.557866298011961,0.2672207042601661,0.755282620946892
impressed,-5.557866298011961,0.2672207042601661,0.755282620946892
child's,-5.557866298011961,0.2672207042601661,0.755282620946892
spoil,-5.557866298011961,0.2672207042601661,0.755282620946892
reckoning,-5.557866298011961,0.2672207042601661,0.755282620946892
best,-5.566463529852932,4.275531268162657,5.867964978125853
uncut,-5.578878111250702,0.03340258803252076,0.2904933157488046
plaintively,-5.578878111250702,0.03340258803252076,0.2904933157488046
lots,-5.578878111250702,0.03340258803252076,0.2904933157488046
tempted,-5.578878111250702,0.03340258803252076,0.2904933157488046
local,-5.578878111250702,0.03340258803252076,0.2904933157488046
definiteness,-5.578878111250702,0.03340258803252076,0.2904933157488046
energies,-5.578878111250702,0.03340258803252076,0.2904933157488046
indoors,-5.578878111250702,0.03340258803252076,0.2904933157488046
unalterable,-5.578878111250702,0.03340258803252076,0.2904933157488046
succor,-5.578878111250702,0.03340258803252076,0.2904933157488046
elevated,-5.578878111250702,0.03340258803252076,0.2904933157488046
outward,-5.578878111250702,0.03340258803252076,0.2904933157488046
disinclined,-5.578878111250702,0.03340258803252076,0.2904933157488046
annoying,-5.578878111250702,0.03340258803252076,0.2904933157488046
mirthful,-5.578878111250702,0.03340258803252076,0.2904933157488046
sausages,-5.578878111250702,0.03340258803252076,0.2904933157488046
pinnacle,-5.578878111250702,0.03340258803252076,0.2904933157488046
dearer,-5.578878111250702,0.03340258803252076,0.2904933157488046
uncover,-5.578878111250702,0.03340258803252076,0.2904933157488046
insulting,-5.578878111250702,0.03340258803252076,0.2904933157488046
smelling,-5.578878111250702,0.03340258803252076,0.2904933157488046
bite,-5.578878111250702,0.03340258803252076,0.2904933157488046
gravel,-5.578878111250702,0.03340258803252076,0.2904933157488046
bitterest,-5.578878111250702,0.03340258803252076,0.2904933157488046
benediction,-5.578878111250702,0.03340258803252076,0.2904933157488046
interference,-5.578878111250702,0.03340258803252076,0.2904933157488046
radiance,-5.578878111250702,0.03340258803252076,0.2904933157488046
curve,-5.578878111250702,0.03340258803252076,0.2904933157488046
luckily,-5.578878111250702,0.03340258803252076,0.2904933157488046
clutch,-5.578878111250702,0.03340258803252076,0.2904933157488046
parliament,-5.578878111250702,0.03340258803252076,0.2904933157488046
raven,-5.578878111250702,0.03340258803252076,0.2904933157488046
appealing,-5.578878111250702,0.03340258803252076,0.2904933157488046
bronze,-5.578878111250702,0.03340258803252076,0.2904933157488046
lily,-5.578878111250702,0.03340258803252076,0.2904933157488046
profitable,-5.578878111250702,0.03340258803252076,0.2904933157488046
temperament,-5.578878111250702,0.03340258803252076,0.2904933157488046
bailiff's,-5.578878111250702,0.03340258803252076,0.2904933157488046
parlor,-5.578878111250702,0.03340258803252076,0.2904933157488046
antagonism,-5.578878111250702,0.03340258803252076,0.2904933157488046
beer,-5.578878111250702,0.03340258803252076,0.2904933157488046
elected,-5.578878111250702,0.03340258803252076,0.2904933157488046
footlights,-5.578878111250702,0.03340258803252076,0.2904933157488046
solicitor,-5.578878111250702,0.03340258803252076,0.2904933157488046
mix,-5.578878111250702,0.03340258803252076,0.2904933157488046
despises,-5.578878111250702,0.03340258803252076,0.2904933157488046
motions,-5.578878111250702,0.03340258803252076,0.2904933157488046
tops,-5.578878111250702,0.03340258803252076,0.2904933157488046
data,-5.578878111250702,0.03340258803252076,0.2904933157488046
infectious,-5.578878111250702,0.03340258803252076,0.2904933157488046
anguish,-5.578878111250702,0.03340258803252076,0.2904933157488046
revolted,-5.578878111250702,0.03340258803252076,0.2904933157488046
tugging,-5.578878111250702,0.03340258803252076,0.2904933157488046
bush,-5.601060139580485,0.1670129401626038,0.5809866314976092
furious,-5.601060139580485,0.1670129401626038,0.5809866314976092
faculty,-5.601060139580485,0.1670129401626038,0.5809866314976092
mown,-5.601060139580485,0.1670129401626038,0.5809866314976092
dreaming,-5.601060139580485,0.1670129401626038,0.5809866314976092
wash,-5.601060139580485,0.1670129401626038,0.5809866314976092
succeed,-5.601060139580485,0.1670129401626038,0.5809866314976092
birds,-5.602832921087884,0.3006232922926868,0.8133812840966529
